Datetime,neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(C),temperature_ext(C),ur(%),pressure(hPa)
2024-05-28 07:00:00,1729,5601,,3608,12.5,15.3,13.1,95.1,971.3
2024-05-28 08:00:00,1790,5469,,3608,12.6,15.2,13.1,95.7,971.8
2024-05-28 09:00:00,1711,5413,,3609,13,15.2,13,91.1,972
2024-05-28 10:00:00,1679,5809,,3609,14,15.3,13.6,88,972.5
2024-05-28 11:00:00,1681,6423,,3608,14.5,16,14.4,85.9,973.1
2024-05-28 11:00:00,1681,6423,,3608,14.5,16,14.4,85.9,973.1
2024-05-28 12:00:00,1686,5520,,3609,14.5,17.7,15.1,77.1,973.5
2024-05-28 13:00:00,1779,5312,,3608,13.8,18.4,15.6,74.3,973.8
2024-05-28 14:00:00,1736,5518,,3608,13.8,20.4,15.5,74.4,973.8
2024-05-28 15:00:00,1859,5317,,3608,13.7,19.7,17.3,63.5,973.9
2024-05-28 16:00:00,1766,5264,,3609,13.8,21.2,16,62.5,973.5
2024-05-28 17:00:00,1742,5266,,3608,13.7,20.4,15.8,63.1,973.6
2024-05-28 18:00:00,1795,5196,,3608,13.7,20.6,17,56.2,973.5
2024-05-28 19:00:00,1748,5140,,3609,13.7,20.8,15.9,63.9,973.4
2024-05-28 20:00:00,1689,5253,,3608,13.8,20.7,15,65.7,973.2
2024-05-28 21:00:00,1761,5412,,3608,13.3,19.3,17.2,57.6,973.2
2024-05-28 22:00:00,1796,5145,,3608,12.8,20.2,13.6,60.5,973
2024-05-28 23:00:00,1760,5199,,3609,12.8,17.5,12.6,64.8,973.3
2024-05-29 00:00:00,1741,5482,,3609,12.7,15.5,10.2,75.8,973.6
2024-05-29 01:00:00,1831,5579,,3608,12.7,13.7,9.3,80.7,973.3
2024-05-29 02:00:00,1824,5643,,3608,12.7,12.5,8.8,82.5,973.3
2024-05-29 03:00:00,1765,5660,,3609,12.7,11.5,9.1,82.6,973
2024-05-29 04:00:00,1760,5680,,3609,12.6,11.2,9,83.3,972.6
2024-05-29 05:00:00,1765,5646,,3609,12.6,10.9,9.6,83.3,972.2
2024-05-29 06:00:00,1808,5708,,3608,12.6,11.1,11.1,79.2,971.7
2024-05-29 07:00:00,1817,5555,,3608,12.7,12.1,11.8,76.5,971.3
2024-05-29 08:00:00,1779,5649,,3609,13.5,12.6,13.4,72.6,970.9
2024-05-29 09:00:00,1898,5758,,3608,14.6,14.3,14.4,72.8,970.6
2024-05-29 10:00:00,1821,5500,,3609,14.5,16.1,18,61.8,970.1
2024-05-29 11:00:00,1792,5360,,3608,13.8,20.1,17.1,62.3,969.9
2024-05-29 12:00:00,1757,5421,,3609,13.7,20.4,17.7,56.9,969.6
2024-05-29 13:00:00,1826,5378,,3607,13.8,21.5,18.1,60.1,969.5
2024-05-29 14:00:00,1798,5151,,3609,13.8,21.7,17.3,68.2,969
2024-05-29 15:00:00,1852,5380,,3605,13.8,20.7,17,67.4,968.6
2024-05-29 16:00:00,1832,5357,,3612,13.8,20.4,16.6,73.5,968.3
2024-05-29 17:00:00,1792,5320,,3608,13.8,20.6,17.7,71.4,968
2024-05-29 18:00:00,1831,5260,,3609,13.7,21,18.3,65.5,967.6
2024-05-29 19:00:00,1788,5201,,3608,13.7,21.7,17.3,67.3,967
2024-05-29 20:00:00,1862,5195,,3609,13.7,21.2,17.2,69.1,966.3
2024-05-29 21:00:00,1883,5307,,3609,12.8,20.9,16.3,73.7,965.9
2024-05-29 22:00:00,1860,5195,,3608,12.8,19.8,16.1,71.8,965.7
2024-05-29 23:00:00,1907,5366,,3608,12.8,18.9,15.3,77,965.8
2024-05-30 00:00:00,1790,5370,,3609,12.7,18.1,14.2,81.3,965.8
2024-05-30 01:00:00,1883,5395,,3608,12.8,17,14,85.1,965.4
2024-05-30 02:00:00,1891,5416,,3608,12.7,16.5,14.1,85.9,964.9
2024-05-30 03:00:00,1870,5554,,3609,12.6,16.3,13,92.4,964.5
2024-05-30 04:00:00,1903,5478,,3608,12.6,15.7,13,92.8,964.2
2024-05-30 05:00:00,1945,5496,,3609,12.5,15.3,12.6,94.9,963.4
2024-05-30 06:00:00,1846,5562,,3609,12.6,15,11.9,95.5,962.8
2024-05-30 07:00:00,1889,5661,,3608,12.6,14.5,12.5,95.7,962.3
2024-05-30 08:00:00,1869,5668,,3608,12.9,14.7,13.2,95.2,962
2024-05-30 09:00:00,1871,5522,,3608,13.5,15.1,14.4,91.3,961.8
2024-05-30 10:00:00,1938,5737,,3609,13.4,16.3,14.5,89.1,961.4
2024-05-30 11:00:00,1817,5670,,3608,13.8,17.1,13.3,95.6,961.3
2024-05-30 12:00:00,1917,5684,,3608,13.9,16.4,14.7,90.9,961.2
2024-05-30 13:00:00,1890,5434,,3608,13.8,17.4,15.6,88.1,961
2024-05-30 14:00:00,1886,5469,,3609,13.8,19,15.1,89,960.7
2024-05-30 15:00:00,1757,5462,,3608,13.8,18.7,15.7,88.6,960.3
2024-05-30 16:00:00,1866,5404,,3608,13.8,19.3,15.9,83.3,960
2024-05-30 17:00:00,1815,5318,,3608,13.8,20,16,86.5,959.8
2024-05-30 18:00:00,1894,5294,,3609,13.7,19.7,16.7,82.1,959.3
2024-05-30 19:00:00,1881,5305,,3608,13.7,20.8,15.5,87.6,959.3
2024-05-30 20:00:00,1865,5473,,3608,13.8,19.8,14.8,90,959.4
2024-05-30 21:00:00,1861,5533,,3608,12.9,19.3,14.1,93.7,959.7
2024-05-30 22:00:00,1874,5476,,3609,12.8,18.1,13.4,95.2,960
2024-05-30 23:00:00,1764,5431,,3609,12.8,17,13,96.3,960.4
2024-05-31 00:00:00,1866,5526,,3608,12.8,16.1,12.6,96.6,960.8
2024-05-31 01:00:00,1880,5605,,3609,12.7,15.4,12.6,97.2,960.9
2024-05-31 02:00:00,1905,5521,,3608,12.7,15,12.6,97.5,961.3
2024-05-31 03:00:00,1948,5541,,3608,12.7,14.9,12.2,97.5,961.4
2024-05-31 04:00:00,1836,5730,,3609,12.6,14.6,12,97.7,961.6
2024-05-31 05:00:00,1843,5754,,3608,12.6,14.4,11.9,97.7,962
2024-05-31 06:00:00,1916,5586,,3609,12.5,14.2,11.7,97.7,962.2
2024-05-31 07:00:00,1917,5722,,3608,12.8,14,12.1,95.7,962.1
2024-05-31 08:00:00,1811,5549,,3609,13.5,14.8,13.1,92.4,962.6
2024-05-31 09:00:00,1825,5614,,3608,14.5,16.2,13.6,91.3,963.2
2024-05-31 10:00:00,1882,5783,,3608,14.5,16.7,13.8,91.1,963.4
2024-05-31 11:00:00,1829,5901,,3609,13.8,17.2,15,84.8,963.7
2024-05-31 12:00:00,1874,5483,,3608,13.8,18.7,16.4,73.3,963.8
2024-05-31 13:00:00,1839,5335,,3609,13.7,21.4,17.5,73.5,964.1
2024-05-31 14:00:00,1822,5228,,3608,13.7,21.7,16.2,73.8,964.3
2024-05-31 14:00:00,1822,5228,,3608,13.7,21.7,16.2,73.8,964.3
2024-05-31 15:00:00,1849,5237,,3608,13.8,20.8,16,78.3,964.4
2024-05-31 16:00:00,1865,5279,,3609,13.8,20.3,16.8,75.8,964.5
2024-05-31 17:00:00,1838,5257,,3608,13.7,20.8,17.1,75.7,964.4
2024-05-31 18:00:00,1784,5249,,3609,13.8,21.1,16.2,77.6,964.4
2024-05-31 19:00:00,1827,5175,,3608,13.8,20.5,15.7,80.6,964.5
2024-05-31 20:00:00,1776,5385,,3609,13.8,19.6,15.2,84,964.6
2024-05-31 21:00:00,1743,5447,,3608,12.8,18.7,14.8,85.4,964.8
2024-05-31 22:00:00,1768,5314,,3609,12.8,18,14.2,87.4,964.8
2024-05-31 22:00:00,1768,5314,,3609,12.8,18,14.2,87.4,964.8
2024-05-31 23:00:00,1783,5345,,3608,12.8,17,13.8,88.1,965.3
2024-05-31 23:00:00,1783,5345,,3608,12.8,17,13.8,88.1,965.3
2024-06-01 00:00:00,1747,5387,,3608,12.8,16.4,13.3,92.1,965.4
2024-06-01 01:00:00,1833,5414,,3608,12.7,15.8,12.9,94.4,965.4
2024-06-01 02:00:00,1779,5566,,3609,12.7,15.4,12.8,95.6,965.2
2024-06-01 03:00:00,1776,5617,,3608,12.6,15.2,12.9,96.3,965
2024-06-01 04:00:00,1741,5456,,3608,12.6,15.1,13.2,96.8,964.8
2024-06-01 05:00:00,1737,5455,,3609,12.5,15.1,13.4,96.7,964.4
2024-06-01 06:00:00,1784,5519,,3609,12.5,15.2,13.7,96.5,964.4
2024-06-01 07:00:00,1769,5594,,3608,12.5,15.4,13.9,96.8,964.5
2024-06-01 08:00:00,1745,5359,,3608,12.8,15.6,14.3,96.4,964.8
2024-06-01 09:00:00,1727,5433,,3609,13,16,14.6,96.4,964.9
2024-06-01 10:00:00,1772,7312,,3608,13.2,16.4,15,95.9,965.2
2024-06-01 11:00:00,1752,9519,,3608,13.1,16.9,15.1,95.6,965.5
2024-06-01 12:00:00,1736,5393,,3608,13.7,17.2,16.7,90.2,965.7
2024-06-01 13:00:00,1678,5205,,3608,14.4,18.6,18.1,88.1,966
2024-06-01 14:00:00,1773,5270,,3609,14.2,20.2,19.9,79.6,966.4
2024-06-01 15:00:00,1772,5049,,3608,13.7,22,17,78.1,965.7
2024-06-01 16:00:00,1704,5160,,3609,14.4,21.4,16.5,89.8,966
2024-06-01 17:00:00,1813,5106,,3608,14.4,20.2,17.4,86.5,966.2
2024-06-01 18:00:00,1764,5170,,3609,13.8,20.5,18.8,74.9,966.1
2024-06-01 19:00:00,1812,5208,,3608,13.7,20.9,18.8,77.1,966.9
2024-06-01 20:00:00,1776,5138,,3609,13.5,21.2,16.2,79.5,967.5
2024-06-01 21:00:00,1717,5200,,3608,12.8,20.5,14.6,88,968.1
2024-06-01 22:00:00,1694,5359,,3609,12.8,18.8,14.6,87.4,968
2024-06-01 23:00:00,1719,5316,,3609,12.8,17.7,15.2,86.4,968.6
2024-06-02 00:00:00,1751,5266,,3608,12.7,17.6,15.1,90.2,969.1
2024-06-02 01:00:00,1710,5373,,3608,12.7,17.3,14.7,92.6,969.2
2024-06-02 02:00:00,1721,5338,,3608,12.7,16.7,15,91.1,969.4
2024-06-02 03:00:00,1750,5370,,3608,12.7,16.8,15,91.7,969.6
2024-06-02 04:00:00,1636,5342,,3608,12.7,16.8,14.4,94.8,969.6
2024-06-02 05:00:00,1634,5503,,3609,12.6,16.5,14.2,95.4,969.9
2024-06-02 06:00:00,1734,5311,,3608,12.6,16.2,14,96,970.1
2024-06-02 07:00:00,1704,5503,,3609,12.6,15.9,14.2,96.3,970.3
2024-06-02 08:00:00,1640,5526,,3608,12.8,16,14.6,96.1,970.8
2024-06-02 09:00:00,1586,5316,,3609,12.5,16.5,14.6,96.7,971.3
2024-06-02 10:00:00,1624,7050,,3608,13,16.5,15,96.3,971.7
2024-06-02 11:00:00,1659,8418,,3608,13.1,16.9,15.3,95.5,972.2
2024-06-02 12:00:00,1592,5373,,3609,13.3,17.2,15.6,96,972.7
2024-06-02 13:00:00,1635,5283,,3609,14.4,17.4,17.6,90.1,972.6
2024-06-02 14:00:00,1600,5375,,3608,14.4,19.8,17.9,89.5,972.7
2024-06-02 15:00:00,1580,5245,,3609,13.7,20.3,19.5,81.8,972.7
2024-06-02 16:00:00,1660,5161,,3608,13.6,22.2,18.7,84,972.6
2024-06-02 17:00:00,1691,5172,,3608,13.5,22.2,19.2,80.2,972.5
2024-06-02 18:00:00,1652,5006,,3608,13.8,23.3,16.9,90.1,972.6
2024-06-02 19:00:00,1623,5238,,3608,13.7,21.3,16.3,89.5,972.7
2024-06-02 20:00:00,1675,5057,,3609,12.8,20.3,15.3,90.9,972.8
2024-06-02 21:00:00,1566,5116,,3608,12.8,19.2,14.4,94,973.3
2024-06-02 22:00:00,1600,5342,,3609,12.8,18,13.5,92.7,973.5
2024-06-02 23:00:00,1637,5407,,3608,12.8,17,13.1,94.1,973.8
2024-06-03 00:00:00,1625,5287,,3609,12.7,16.3,12.9,95.6,974.2
2024-06-03 01:00:00,1668,5311,,3608,12.7,15.9,12.7,95.7,973.9
2024-06-03 02:00:00,1619,5382,,3608,12.6,15.5,12.4,96.6,973.8
2024-06-03 03:00:00,1573,5374,,3608,12.6,15.2,12,97.1,973.6
2024-06-03 04:00:00,1627,5533,,3608,12.6,14.8,11.7,97.1,973.5
2024-06-03 05:00:00,1607,5465,,3609,12.5,14.5,11.5,97.3,973.3
2024-06-03 06:00:00,1628,5502,,3609,12.5,14.2,11.1,97.5,973.1
2024-06-03 07:00:00,1653,5542,,3619,12.5,14,10.6,97.6,973.2
2024-06-03 08:00:00,1679,5604,,3609,12.8,13.6,10.6,97.7,973.2
2024-06-03 09:00:00,1660,5529,,3608,13.3,13.5,10.8,97.2,973.2
2024-06-03 10:00:00,1633,8205,,3609,13.3,13.6,10.5,97,973.3
2024-06-03 11:00:00,1676,10466,,3609,13.4,13.5,10.8,96.6,973.4
2024-06-03 12:00:00,1732,5453,,3608,13.9,13.7,10.7,96.7,973.2
2024-06-03 13:00:00,1653,5517,,3609,14,13.7,11.7,93.4,973.4
2024-06-03 14:00:00,1713,5417,,3608,13.9,14.5,12.6,90.6,973.4
2024-06-03 15:00:00,1672,5432,,3609,13.9,15.6,12.7,88.5,973.2
2024-06-03 16:00:00,1730,5270,,3608,13.8,16.6,13.1,86.4,972.8
2024-06-03 17:00:00,1672,5217,,3609,13.7,17,15.6,78.1,972.7
2024-06-03 18:00:00,1712,5284,,3609,13.6,19.3,16.6,72.2,972.4
2024-06-03 19:00:00,1680,5208,,3608,13.8,19.9,16.2,68.5,971.9
2024-06-03 20:00:00,1694,5197,,3609,13.8,20.2,15.5,70.2,971.8
2024-06-03 21:00:00,1740,5098,,3608,12.9,19.6,14,79.9,972
2024-06-03 22:00:00,1678,5242,,3609,12.8,18,13,84.2,972
2024-06-03 23:00:00,1622,5369,,3619,12.8,16.9,12,86.9,972.6
2024-06-04 00:00:00,1708,5282,,3608,12.7,15.9,11,88.9,972.7
2024-06-04 01:00:00,1735,5400,,3608,12.7,14.7,10.6,91.2,972.7
2024-06-04 02:00:00,1631,5455,,3608,12.7,13.8,10.5,90.5,972.4
2024-06-04 03:00:00,1755,5407,,3609,12.6,13.4,10.2,90.4,972.4
2024-06-04 04:00:00,1717,5303,,3608,12.7,13.1,9.4,90.4,972.3
2024-06-04 05:00:00,1689,5416,,3608,12.6,12.2,9.1,93,972
2024-06-04 06:00:00,1729,5591,,3608,12.6,11.8,8.5,94,971.9
2024-06-04 07:00:00,1777,5548,,3609,13.1,11.1,9.3,92.3,971.8
2024-06-04 08:00:00,1695,5604,,3608,14.5,11.9,11.8,84.2,971.7
2024-06-04 09:00:00,1788,5443,,3608,14.5,15.6,14,73.1,971.7
2024-06-04 10:00:00,1777,5619,,3609,14.4,19.3,16.1,68.3,971.4
2024-06-04 11:00:00,1691,5724,,3609,13.8,21.5,15.9,63.7,971.3
2024-06-04 12:00:00,1754,5276,,3608,13.8,22.6,16,69.5,971.1
2024-06-04 13:00:00,1748,5131,,3608,13.7,22,18.9,59,970.6
2024-06-04 14:00:00,1763,5174,,3609,13.7,23.3,18.8,60,970.1
2024-06-04 15:00:00,1759,5087,,3608,13.6,23.3,20.5,58.1,969.7
2024-06-04 16:00:00,1737,5102,,3608,13.6,25,19.9,57.1,969.1
2024-06-04 17:00:00,1807,5094,,3609,13.6,24.9,20,56.4,968.6
2024-06-04 18:00:00,1785,5163,,3609,13.4,24.8,20.6,53.3,968.2
2024-06-04 19:00:00,1809,4924,,3609,13.6,25.1,19.6,53.3,967.6
2024-06-04 20:00:00,1810,5080,,3608,13.7,24.8,18.1,61,967.2
2024-06-04 21:00:00,1751,4983,,3609,13,23.4,18.5,61.4,967.1
2024-06-04 22:00:00,1814,5089,,3608,12.8,22.3,14.4,78.1,966.9
2024-06-04 23:00:00,1859,5323,,3609,12.8,19.2,13.4,79.5,966.7
2024-06-05 00:00:00,1814,5287,,3609,12.8,17.2,12.7,82.5,966.8
2024-06-05 01:00:00,1725,5393,,3608,12.7,16,12.8,82.2,966.7
2024-06-05 02:00:00,1833,5499,,3608,12.7,15,12.7,82.6,966.6
2024-06-05 03:00:00,1829,5565,,3608,12.6,14.5,12.3,85,966.6
2024-06-05 04:00:00,1784,5491,,3609,12.6,14.1,13.2,81.9,966.1
2024-06-05 05:00:00,1788,5560,,3609,12.6,14,13.4,81,965.9
2024-06-05 06:00:00,1742,5444,,3608,12.7,13.9,13.6,81.4,965.7
2024-06-05 07:00:00,1821,5574,,3609,13.2,15.1,15,75.4,965.8
2024-06-05 08:00:00,1812,5289,,3609,14.5,17.7,17.2,70,966.1
2024-06-05 09:00:00,1813,5224,,3608,14.4,20.9,19.1,64.2,966.7
2024-06-05 10:00:00,1708,5204,,3608,14.3,23.7,19.3,62.7,967
2024-06-05 11:00:00,1866,5095,,3608,13.7,23.8,17.6,69.2,967.2
2024-06-05 12:00:00,1764,5229,,3609,13.8,22.3,16.4,76.4,967.6
2024-06-05 13:00:00,1743,5218,,3608,13.7,21.1,17.7,74,968
2024-06-05 14:00:00,1724,5181,,3608,13.7,21.4,17.9,74.1,968
2024-06-05 15:00:00,1816,5198,,3609,13.7,22.3,18.8,67.7,968.1
2024-06-05 16:00:00,1832,5116,,3609,13.6,23,18.8,68.2,968.3
2024-06-05 17:00:00,1734,5148,,3608,13.6,23.3,17.9,69.5,968.1
2024-06-05 18:00:00,1733,5160,,3608,13.6,22.6,19.4,67,968.2
2024-06-05 19:00:00,1815,5012,,3609,13.7,23.5,19.5,61.4,968
2024-06-05 20:00:00,1780,4924,,3609,13.6,23.2,18.2,68.5,967.9
2024-06-05 21:00:00,1803,5059,,3609,12.8,22.3,15.5,79.2,968
2024-06-05 22:00:00,1788,5120,,3609,12.8,20.3,13.3,93.4,968.8
2024-06-05 23:00:00,1682,5117,,3607,12.7,17.9,12.4,93.5,969.5
2024-06-06 00:00:00,1725,5307,,3609,12.7,16.7,11.8,95.3,970.3
2024-06-06 01:00:00,1660,5296,,3609,12.7,15.5,11.9,95.5,971
2024-06-06 02:00:00,1691,5454,,3608,12.6,15,11.8,95.7,971.7
2024-06-06 03:00:00,1699,5377,,3608,12.6,14.6,11.4,95.9,971.8
2024-06-06 04:00:00,1675,5442,,3608,12.5,13.9,10.7,95.5,971.6
2024-06-06 05:00:00,1680,5532,,3609,12.5,13.1,10.1,95.9,971.6
2024-06-06 06:00:00,1711,5356,,3608,12.6,12.4,10.1,96.8,972.1
2024-06-06 07:00:00,1658,5445,,3609,13.4,12.4,12.4,91.6,972.2
2024-06-06 08:00:00,1677,5371,,3608,14.5,15.4,14.4,83.6,972.7
2024-06-06 09:00:00,1730,5332,,3608,14.4,19.2,15.2,81.3,973
2024-06-06 10:00:00,1727,5083,,3609,13.8,21,15.2,80.4,973.2
2024-06-06 11:00:00,1676,5074,,3608,13.7,20.4,16,76.8,973.3
2024-06-06 12:00:00,1680,5000,,3620,13.7,21.9,18.3,70.7,972.9
2024-06-06 13:00:00,1674,4979,,3608,13.7,23.6,19.3,59.6,972.8
2024-06-06 14:00:00,1698,5110,,3608,13.8,24.7,18.1,66.4,972.3
2024-06-06 15:00:00,1661,4967,,3608,13.6,23.1,21.4,57.7,971.9
2024-06-06 16:00:00,1741,5042,,3609,13.5,24.9,20.9,51.5,971.3
2024-06-06 17:00:00,1696,4805,,3609,13.5,25.7,21,52.1,971
2024-06-06 18:00:00,1731,4881,,3609,13.5,26.1,21,45.9,970.6
2024-06-06 19:00:00,1714,4758,,3608,13.6,25.9,20,58.2,970.4
2024-06-06 20:00:00,1744,4989,,3609,13.6,24.6,19.2,62.6,970.5
2024-06-06 21:00:00,1633,5077,,3608,12.9,23.8,18.6,65.3,970.7
2024-06-06 22:00:00,1708,5007,,3609,12.8,22.7,14.8,81.5,970.8
2024-06-06 23:00:00,1754,4990,,3608,12.7,19.8,14.7,84.5,971
2024-06-07 00:00:00,1682,5141,,3609,12.7,18.7,14,85,971.2
2024-06-07 01:00:00,1758,5307,,3609,12.8,17.4,14,78.7,971.2
2024-06-07 02:00:00,1796,5277,,3609,12.7,16.1,12.7,82.2,971.5
2024-06-07 03:00:00,1714,5335,,3608,12.6,15.2,11.4,88.5,971.8
2024-06-07 04:00:00,1732,5254,,3607,12.6,14.1,10.5,90,971.9
2024-06-07 05:00:00,1780,5443,,3610,12.6,13.1,9.7,92.2,971.9
2024-06-07 06:00:00,1747,5409,,3609,12.7,12.3,10.3,89.1,972.1
2024-06-07 07:00:00,1701,5333,,3608,13.3,13,12.1,84.9,972.1
2024-06-07 08:00:00,1797,5533,,3608,14.5,16.8,13.5,77.1,972.5
2024-06-07 09:00:00,1663,5253,,3609,14.5,19.1,14.7,73.9,972.8
2024-06-07 10:00:00,1676,5099,,3608,13.7,20.7,16.2,69.7,973.3
2024-06-07 11:00:00,1677,5186,,3608,13.7,21.7,17.9,62.6,973.7
2024-06-07 12:00:00,1652,5153,,3609,13.7,23.3,18.6,59.3,973.7
2024-06-07 13:00:00,1748,4995,,3609,13.7,23.5,18.5,62.1,973.9
2024-06-07 14:00:00,1716,5052,,3608,13.6,23,18.9,53.3,973.9
2024-06-07 15:00:00,1751,5083,,3609,13.6,23.6,18.6,53.5,973.7
2024-06-07 16:00:00,1718,4887,,3609,13.5,23.3,20.4,51.9,973.2
2024-06-07 17:00:00,1886,5000,,3608,13.5,24.9,20.6,48.1,972.9
2024-06-07 18:00:00,1750,4918,,3608,13.5,25.8,19.6,47.7,972.5
2024-06-07 19:00:00,1751,4865,,3609,13.6,24.9,19.1,53,972.4
2024-06-07 20:00:00,1630,4973,,3608,13.7,23.5,16.8,65.6,972.2
2024-06-07 21:00:00,1790,5020,,3608,12.8,22.1,15.4,68.9,972.3
2024-06-07 22:00:00,1793,4913,,3609,12.8,19.8,14.9,67.7,972.2
2024-06-07 23:00:00,1765,5309,,3608,12.8,18.1,14.8,64.4,972.5
2024-06-08 00:00:00,1756,5289,,3608,12.7,17.1,11.6,82.4,972.5
2024-06-08 01:00:00,1759,5280,,3609,12.7,15.3,10.8,85.9,972.4
2024-06-08 02:00:00,1816,5316,,3607,12.6,14.1,11.4,84.8,972.2
2024-06-08 03:00:00,1732,5443,,3609,12.6,13.5,10.6,87.7,971.7
2024-06-08 04:00:00,1801,5350,,3609,12.6,12.9,10.6,87,971.3
2024-06-08 05:00:00,1879,5365,,3608,12.5,12.5,10.4,86.4,971.1
2024-06-08 06:00:00,1751,5308,,3608,12.7,12,11.1,85.5,970.5
2024-06-08 07:00:00,1772,5523,,3609,13.4,13.1,14.9,77.5,970
2024-06-08 08:00:00,1825,5389,,3608,14.5,17.7,16.7,72.3,970.1
2024-06-08 09:00:00,1752,5201,,3609,14.4,20.3,20.2,61.6,969.7
2024-06-08 10:00:00,1825,5102,,3608,13.7,23.4,20.9,57.5,969.4
2024-06-08 11:00:00,1817,5064,,3609,13.6,24.5,20.5,54.2,968.7
2024-06-08 12:00:00,1795,4952,,3608,13.6,25.5,21.5,51.9,967.9
2024-06-08 13:00:00,1794,4877,,3608,13.6,25.6,23.1,46.6,967.5
2024-06-08 14:00:00,1871,4824,,3609,13.5,26.1,23.1,47.1,967
2024-06-08 15:00:00,1840,4854,,3608,13.5,26.2,23.7,50.3,966.2
2024-06-08 16:00:00,1882,4870,,3608,13.4,27.1,24.3,39.8,965.5
2024-06-08 17:00:00,1791,4813,,3608,13.3,28.2,24.1,39.5,964.5
2024-06-08 18:00:00,1910,4639,,3609,13.4,28.8,23.3,41,964.1
2024-06-08 19:00:00,1914,4759,,3620,13.4,28.2,23.7,43.2,963.7
2024-06-08 20:00:00,1918,4700,,3608,13.5,27.8,21.9,39.1,963.5
2024-06-08 21:00:00,1953,4745,,3609,12.9,26.4,19.9,45.4,963.3
2024-06-08 22:00:00,1926,4886,,3608,12.8,24.1,18.2,52.3,963.5
2024-06-08 23:00:00,1818,5045,,3608,12.8,21.8,17.2,57,964.1
2024-06-09 00:00:00,1935,5206,,3608,12.7,20,16.4,61.4,964.6
2024-06-09 01:00:00,1845,5150,,3609,12.7,18.9,14.6,69.2,965
2024-06-09 02:00:00,1896,5111,,3609,12.7,17.6,14.1,68,965.7
2024-06-09 03:00:00,1855,5145,,3608,12.6,16.4,13.6,69,965.9
2024-06-09 04:00:00,1829,5405,,3609,12.6,15.7,11.6,80.1,965.9
2024-06-09 05:00:00,1968,5429,,3608,12.5,14.3,11,83,965.9
2024-06-09 06:00:00,1828,5452,,3609,12.6,13.3,11.1,86.4,966
2024-06-09 07:00:00,1872,5467,,3608,13.3,13.3,12.7,81.1,966
2024-06-09 08:00:00,1921,5393,,3609,13.9,14.8,14.1,78.3,965.8
2024-06-09 09:00:00,1832,5495,,3608,14.5,16.8,16,72.9,966
2024-06-09 10:00:00,1795,5223,,3608,13.6,19.5,15.6,69.3,965.8
2024-06-09 11:00:00,1886,5071,,3608,13.7,21.6,17.5,61.3,965.5
2024-06-09 12:00:00,1884,4879,,3609,13.6,22.8,18.3,61.4,965.2
2024-06-09 13:00:00,1958,5113,,3608,13.6,23.1,18.7,55.6,965
2024-06-09 14:00:00,1945,5114,,3608,13.7,23.4,18.8,52.3,964.6
2024-06-09 15:00:00,1890,5093,,3609,13.6,23.3,18.9,52.1,964.1
2024-06-09 16:00:00,1884,4950,,3607,13.5,23.3,20.4,52.1,963.6
2024-06-09 17:00:00,1992,4904,,3609,13.5,24.6,20.9,53,963.2
2024-06-09 18:00:00,2032,4885,,3608,13.5,25.5,20.5,52.9,962.7
2024-06-09 19:00:00,1924,5142,,3609,13.6,25.4,18.6,54,962.2
2024-06-09 20:00:00,1942,5094,,3608,13.7,23.7,18.3,52.2,961.9
2024-06-09 21:00:00,1968,4991,,3608,12.9,22.6,17.7,55.2,962.3
2024-06-09 22:00:00,2001,5121,,3620,12.8,21.7,14.9,58.5,962.4
2024-06-09 23:00:00,1973,5189,,3608,12.8,19,13.8,59.9,962.7
2024-06-10 00:00:00,1943,5210,,3608,12.7,17.1,13.6,58.5,963.1
2024-06-10 01:00:00,2009,5305,,3609,12.7,15.9,11.9,66,962.9
2024-06-10 02:00:00,1986,5344,,3608,12.7,14.5,10.8,74.8,963
2024-06-10 03:00:00,1970,5466,,3609,12.6,13.4,9.8,79.9,962.6
2024-06-10 04:00:00,2014,5576,,3608,12.6,12.3,8.8,82.4,963
2024-06-10 05:00:00,1991,5554,,3609,12.5,11.5,8.7,81.8,962.9
2024-06-10 06:00:00,1983,5665,,3608,12.6,10.9,8.4,83,963.2
2024-06-10 07:00:00,1995,5568,,3609,13.3,10.7,10.6,75.7,963.2
2024-06-10 08:00:00,2036,5429,,3608,14.7,12.9,14.1,61,963.1
2024-06-10 09:00:00,2056,5447,,3609,14.5,17.6,14.6,57.3,963.2
2024-06-10 10:00:00,1976,5337,,3607,13.8,19.9,16.1,54.2,963.1
2024-06-10 11:00:00,1974,5184,,3609,13.7,21.1,17.4,58.8,963.1
2024-06-10 12:00:00,2047,5160,,3608,13.7,22.6,17.9,54,962.7
2024-06-10 14:00:00,2049,5102,,3609,13.7,23.3,18.6,55.1,962.4
2024-06-10 15:00:00,1977,4979,,3608,13.6,23.7,19,54.6,962
2024-06-10 16:00:00,2011,5010,,3609,13.6,23.9,19.6,46.1,961.6
2024-06-10 17:00:00,2121,5093,,3608,13.6,24.1,20.3,44.5,961
2024-06-10 18:00:00,1988,5064,,3609,13.6,24.1,18.9,48.5,960.8
2024-06-10 19:00:00,2063,5115,,3608,13.7,24.5,18.7,50,960.9
2024-06-10 20:00:00,1978,5043,,3609,13.7,23.1,17.8,59.3,960.9
2024-06-10 21:00:00,1988,5170,,3608,12.8,22.3,16,64.5,960.8
2024-06-10 22:00:00,2016,5071,,3608,12.8,20.4,14.7,68.4,960.8
