DateTime_utc,NeutronCount_Epithermal_Cum1h_corrected,NeutronCount_Epithermal_Cum1h_corrected_std,NeutronCount_Epithermal_MovAvg24h_corrected,NeutronCount_Epithermal_MovAvg24h_corrected_std,Flag_Extreme_Counts,Flag_AirPressure_ERA5,AirHumidity_gapfilled,Flag_AirHumidity_ERA5,Flag_Porosity_Excess,Flag_Snow_ERA5,SoilMoisture_volumetric_MovAvg24h,SoilMoisture_volumetric_MovAvg24h_std,SoilMoisture_volumetric_MovAvg24h_lower,SoilMoisture_volumetric_MovAvg24h_upper,Footprint_Radius_m,Footprint_Depth_m,Biomass,air_pressure,year
2015-12-13 07:00:00+00:00,1275.89006857701,32.9323642888046,1338.96051141258,6.89511206727781,0,0,6.662376733381,0,0,0,0.532604062980292,0.0157861329651835,-0.0160527793464499,0.015388541158197,118.73919424902,0.155704860935829,,993,2015
2015-12-13 08:00:00+00:00,1321.14763150907,33.622321957823,1339.14005155156,6.89995639690031,0,0,6.662376733381,0,0,0,0.532194057444274,0.0157791467713299,-0.0161339502146096,0.0154627633636705,118.712020862747,0.155753603006318,,993,2015
2015-12-13 09:00:00+00:00,1387.83480104113,34.5450645371969,1338.26904288982,6.90174154267867,0,0,6.75116024767583,0,0,0,0.534187364148832,0.0158680836994302,-0.0162877698300774,0.0156057470952833,118.684867949553,0.15551720933742,,993,2015
2015-12-13 10:00:00+00:00,1376.72911970169,34.3538747520904,1338.26795410342,6.90529325008498,0,0,7.07010452847075,0,0,0,0.534189862530307,0.0158762157626502,-0.0162283332473968,0.0155511777465926,118.675821524269,0.155516913949121,,993,2015
2015-12-13 11:00:00+00:00,1393.03044307597,34.6422106007988,1334.39930217601,6.89785061089265,0,0,7.35389088630527,0,0,0,0.543174085268006,0.0162438364444951,-0.0166793224872525,0.0159729848336749,118.702967617979,0.154469088956933,,993,2015
2015-12-13 12:00:00+00:00,1338.24022212072,33.9039541631333,1336.44650408798,6.90485144577926,0,0,7.95146673916713,0,0,0,0.538393031618849,0.0160545264181102,-0.0164253305235279,0.0157357109035725,116.682755548853,0.155023140309888,,993,2015
2015-12-13 13:00:00+00:00,1329.11037344239,33.7703326581952,1332.2760755446,6.89353011694066,0,0,8.15986693733792,0,0,0,0.548197545868342,0.0164506518291256,-0.0168189967548623,0.0161055822561866,116.709464432798,0.153895489429969,,993,2015
2015-12-13 14:00:00+00:00,1249.98947757846,32.7586253851862,1332.19664155379,6.89249076624392,0,0,8.31928094686783,0,0,0,0.54838678184216,0.0164564195652772,-0.0168384098629137,0.0161235530965125,116.727281545598,0.153874050225454,,993,2015
2015-12-13 15:00:00+00:00,1363.08071550776,34.2703337537534,1335.3205508005,6.89930199298835,0,0,8.31928094686783,0,0,0,0.541015067110145,0.0161539383666254,-0.0165940601257562,0.0158928517253992,116.727281545598,0.154718293699309,,993,2015
2015-12-13 16:00:00+00:00,1377.27462195144,34.3781915246512,1338.58632216033,6.90550336620647,0,0,8.05507841521378,0,0,0,0.533460032777519,0.0158450283742656,-0.0162170661441907,0.0155401958935427,116.736193461451,0.155603299139954,,993,2015
2015-12-13 17:00:00+00:00,1341.34916560482,33.9283199100483,1339.64721664895,6.90537218703508,0,0,7.90009872494131,0,0,0,0.531038311620269,0.0157424268460498,-0.0161256099055966,0.0154541017973783,116.727281545598,0.155891330286982,,993,2015
2015-12-13 18:00:00+00:00,1345.73910319975,34.0393597577817,1340.23686393867,6.90341840311864,0,0,8.15986693733792,0,0,0,0.529699112193305,0.0156810061549837,-0.0161326020419664,0.0154593594844186,116.718371869647,0.156051532206128,,993,2015
2015-12-13 19:00:00+00:00,1378.25963217879,34.4349756660595,1337.69554585825,6.89259898018485,0,0,8.10732486917428,0,0,0,0.535505660978342,0.0159029550288727,-0.0163708568746239,0.0156831703575079,116.727281545598,0.155361657560911,,993,2015
2015-12-13 20:00:00+00:00,1304.08838007536,33.449161179078,1342.09187280666,6.89966453878637,0,0,7.90009872494131,0,0,0,0.525517377751168,0.0154961657042202,-0.0159232772885018,0.0152634664203779,116.736193461451,0.156556051858739,,993,2015
2015-12-13 21:00:00+00:00,1330.9764961082,33.8286688004668,1343.72596730629,6.89862456436417,0,0,8.15986693733792,0,0,0,0.521872562930843,0.0153409425849847,-0.015821549246599,0.0151668639285538,116.745107618008,0.157001155741743,,993,2015
2015-12-13 22:00:00+00:00,1291.31763574793,33.2421008259876,1340.00170241283,6.88388292301908,0,0,8.05507841521378,0,0,0,0.530232628305091,0.0156596798188078,-0.0160999394351757,0.0154298260492741,116.75402401607,0.155987631174508,,993,2015
2015-12-13 23:00:00+00:00,1354.48345142897,34.0434249478886,1340.38413007107,6.87996712626555,0,0,7.95146673916713,0,0,0,0.529365397086296,0.015614692078305,-0.0160742451650105,0.0154054748581248,116.77186353992,0.156091555783358,,993,2015
2015-12-14 00:00:00+00:00,1290.55565729376,33.1347690991164,1338.35554301519,6.8690561328918,0,0,7.90009872494131,0,0,0,0.533988930320283,0.0157857543856358,-0.0161837908980691,0.0155100963233977,116.825435991098,0.155540677748262,,993,2015
2015-12-14 01:00:00+00:00,1342.76468884975,33.663930545165,1337.80711726459,6.86280042892651,0,0,7.84902074061163,0,0,0,0.535248826715125,0.0158247571725083,-0.0161156942713644,0.0154486212313472,116.879089396894,0.155391913491859,,993,2015
2015-12-14 02:00:00+00:00,1336.1740002064,33.5620425417726,1338.17144961249,6.85863321893704,0,0,7.74772933526551,0,0,0,0.534411372912331,0.0157795882814448,-0.0160748724871659,0.015410390305048,116.896991885504,0.1554907333299,,993,2015
2015-12-14 03:00:00+00:00,1365.77364043727,33.8702541862746,1339.48786133405,6.85661041636813,0,0,7.69751316415132,0,0,0,0.531401068792151,0.0156463921057672,-0.015905629999134,0.0152522527517989,116.923862534392,0.155848048807392,,993,2015
2015-12-14 04:00:00+00:00,1402.00882996991,34.1851707225912,1338.1992094341,6.84724634980167,0,0,7.69751316415132,0,0,0,0.53434764126379,0.0157495505259201,-0.0159148561462735,0.0152632156780365,116.959721676716,0.155498264045268,,993,2015
2015-12-14 05:00:00+00:00,1314.79987084131,33.0983354584005,1340.7245341248,6.84811651887447,0,0,7.59793304892118,0,0,0,0.528595167639827,0.0155101849048471,-0.0156893196164961,0.0150509231365898,116.986639769676,0.156184089249772,,993,2015
2015-12-14 06:00:00+00:00,1294.07507415009,32.7430368856042,1341.79393663715,6.84465884548704,0,0,7.59793304892118,0,0,0,0.526185828446601,0.0154015148324646,-0.0155164363626715,0.0148897927853991,116.986639769676,0.156474965793734,,993,2015
